,uuid,center_x,center_y,center_z,direction_x,direction_y,direction_z,end_closed,end_reachable,facet_count,length,radius
445,3262ea01-fb46-43bf-be20-a22a8c2c3ca6,3.9369999325,4.512e-07,1.617e-07,-0.9999998446,-4.08006e-05,9.9338e-06,True,True,0,7.3662654007,3.1622999525
446,22802818-40b3-4c00-9436-3bb48d3b1022,-2.8e-09,-3e-09,11.3664999008,0.0,0.0,1.0,True,True,0,2.6669998169,33.0199998395
447,3bd6136b-15f8-4cfa-9fb1-705c9d6ae145,17.200000642,33.0499982834,23.4999994726,0.0,1.0,0.0,True,True,0,14.6999988556,6.0999997672
448,c04d5b2c-41b3-454a-b55d-492f25da5de3,0.0,0.0,-37.3374996185,2.607689175e-18,5.707381042e-18,-1.0,True,True,216,2.9249992371,1.9249999523
448,c04d5b2c-41b3-454a-b55d-492f25da5de3,0.0,0.0,18.032500267,-4.89002492e-18,5.649028868e-18,1.0,True,True,216,3.9349994659,2.6749999523
449,2f28fb6e-e539-4108-b503-07fb9603e949,-105.8604330819,-16.1110033612,6.1500000954,0.0,0.0,1.0,True,True,288,2.3000001907,2.544550108
449,2f28fb6e-e539-4108-b503-07fb9603e949,-105.8604330819,16.111003337,6.1500000954,0.0,0.0,1.0,True,True,288,2.3000001907,2.544550108
450,b8fa202c-aeb1-4aa8-bbe2-be8b5a2b39c9,41.9999991316,70.0857887268,42.0000006855,0.0,-1.0,0.0,True,True,106,9.1715774536,5.0000000199
450,b8fa202c-aeb1-4aa8-bbe2-be8b5a2b39c9,41.9999994902,81.5,41.9999993964,0.0,1.0,0.0,True,True,152,1.0,21.9999997522
451,e4f06b79-b796-4e1c-97a8-dfd6c1ea8bc3,1.065e-07,0.0,1.5,1.747848385e-20,-1.892934574e-19,1.0,True,True,194,1.0,17.5000000129
452,c83b9523-113d-4ebe-bc43-b31cd8ea8530,-2.691442588e-16,8.7399888039,2.059703114e-16,0.0,-1.0,0.0,True,True,240,1.4799776077,4.4000000954
452,c83b9523-113d-4ebe-bc43-b31cd8ea8530,-1.489891856e-16,4.25,-5.120173582e-17,-5.396474044e-16,-1.0,-5.626562161e-16,True,True,240,7.5,2.5
453,caf72b71-a2e9-41cd-b8df-eaf0e3d8b48b,-25.7302656174,17.0208544731,3.6673409939,0.0,1.0,0.0,True,True,0,2.1705293655,2.1779546738
453,caf72b71-a2e9-41cd-b8df-eaf0e3d8b48b,-25.7302656174,-17.0028305054,3.6673409939,0.0,-1.0,0.0,True,True,0,2.1705207825,2.1779546738
453,caf72b71-a2e9-41cd-b8df-eaf0e3d8b48b,25.7302656174,-17.0028305054,3.6673409939,0.0,-1.0,0.0,True,True,0,2.1705207825,2.1779546738
453,caf72b71-a2e9-41cd-b8df-eaf0e3d8b48b,25.7302656174,17.0208544731,3.6673409939,0.0,1.0,0.0,True,True,0,2.1705293655,2.1779546738
454,e2ab8856-1649-4afa-83c1-07c48e1082c7,-137.5608978271,25.5978078842,-5.0,0.0,0.0,-1.0,True,True,0,6.0,1.0
454,e2ab8856-1649-4afa-83c1-07c48e1082c7,-131.5609042627,19.0340528424,1.5,0.0,0.0,1.0,True,True,0,3.0,9.0000001767
454,e2ab8856-1649-4afa-83c1-07c48e1082c7,-131.5608978271,0.0,-7.0,2.381499175e-19,5.839189056e-18,-1.0,True,True,0,2.0,1.0
454,e2ab8856-1649-4afa-83c1-07c48e1082c7,-125.5609054565,25.5978078842,-5.0,0.0,0.0,-1.0,True,True,0,6.0,1.0
454,e2ab8856-1649-4afa-83c1-07c48e1082c7,-70.5609054565,25.5940523148,-6.0,0.0,0.0,-1.0,True,True,0,8.0,1.0
454,e2ab8856-1649-4afa-83c1-07c48e1082c7,-65.2609024048,-14.1659469604,-7.875,0.0,0.0,-1.0,True,True,0,2.25,1.0
454,e2ab8856-1649-4afa-83c1-07c48e1082c7,-64.5609042895,19.0340528427,1.0,0.0,0.0,1.0,True,True,0,2.0,8.9999999351
454,e2ab8856-1649-4afa-83c1-07c48e1082c7,-58.5609054565,25.5940523148,-5.75,0.0,0.0,-1.0,True,True,0,7.5,1.0
455,dd151289-f432-4fd6-83df-feb0589e1070,-1.756072889e-23,-1.756072862e-23,29.9084994793,-5.825116986e-21,-1.945261343e-19,1.0,True,True,0,47.1169991493,17.0814997195
456,11b0960f-7b7d-4649-bd68-49c5135e02ce,0.0,0.0,22.1749992371,-1.402414678e-18,-8.478541102e-20,1.0,True,True,0,4.75,3.0
457,3c14f312-4c36-4f2c-b9a4-f0c2bbf52ad0,5.293e-07,13.7499999111,-0.000141614,0.0001541197,0.9999979779,-0.0001280853,True,True,0,17.5020033594,5.0000004037
458,00e2ceaa-7df3-458b-8ad7-f4aa3912b402,37.5,9.0,-37.5,0.0,1.0,0.0,True,True,0,10.0,10.0
459,040e9552-78e9-4e18-b5f0-443a02671b4b,-7e-10,59.6900005341,2e-10,0.0,1.0,0.0,True,True,0,5.0799980164,64.9985998371
460,30042731-2acf-48a1-83a6-d835719309d6,1.06e-08,-6.5,7.9999999758,0.0,-1.0,0.0,True,True,230,13.0,3.9999999722
461,6d63b075-c944-4ad3-acd4-f28054b608ad,-58.8989282548,-3.6975182844,7.9000000954,0.0,0.0,1.0,True,False,170,0.1999998093,0.4090984391
461,6d63b075-c944-4ad3-acd4-f28054b608ad,-48.3886857165,-3.1767787468,7.9000000954,0.0,0.0,1.0,True,True,250,0.1999998093,0.911952587
461,6d63b075-c944-4ad3-acd4-f28054b608ad,-32.9833298465,-3.6975181643,7.9000000954,0.0,0.0,1.0,True,False,170,0.1999998093,0.4090983303
462,a6cb4918-5cd2-4b2b-aedb-661f0f478e2c,-1.531e-07,-0.6967392725,-24.5900001526,0.0,0.0,-1.0,True,True,214,10.1599998474,3.9499997486
463,d6d78628-6e58-4382-97d1-ebb8c0407f1d,9.6715e-06,25.7183995256,-3.35134e-05,-3.23046e-05,0.9999998101,1.74326e-05,True,True,272,29.5421823202,2.4999830801
464,35222f7f-7cd7-4b97-96f7-46b749e521d6,4.8988509606,6.76323221,9.2500000109,-6.9145e-05,2.20111e-05,0.9999996066,True,True,252,0.5000417393,0.2871913471
464,35222f7f-7cd7-4b97-96f7-46b749e521d6,8.2106924643,-2.4588577185,9.2500000112,-2.99129e-05,6.58374e-05,0.9999996064,True,True,252,0.500041592,0.28719039
465,c23f3160-7e36-4a39-b01c-edb7478880f0,-7.157e-07,4.77e-07,53.9874992371,0.0,0.0,1.0,True,False,0,23.9749984741,4.9864790175
465,c23f3160-7e36-4a39-b01c-edb7478880f0,-1.547e-07,-1.546e-07,16.0,2.92e-08,5.43e-08,-1.0,True,True,0,32.0,7.4998827172
465,c23f3160-7e36-4a39-b01c-edb7478880f0,0.0,0.0,38.5,0.0,0.0,1.0,True,True,0,7.0,12.5
466,e7040d8a-1629-42f4-b202-aac3da6a4a44,49.2655200958,-8.341354691e-19,4.485898415e-18,1.0,-1.693139154e-20,9.105557123e-20,True,True,0,14.2679481506,10.5
467,54272bf5-6eb0-4b7a-bb57-f7dad1f1715b,-1.277518244e-19,-6.8412284851,-1.958074816e-20,-1.867381343e-20,-1.0,-2.862168426e-21,True,True,0,2.6824569702,2.0
468,de61c72a-6207-4359-86ad-98a104756e8f,-107.5,-2.75,-31.5000009537,0.0,1.0,0.0,True,True,140,5.5,2.0950012207
468,de61c72a-6207-4359-86ad-98a104756e8f,-107.5,-2.75,31.5000009537,0.0,1.0,0.0,True,True,140,5.5,2.0950012207
468,de61c72a-6207-4359-86ad-98a104756e8f,-26.0,-2.75,-31.5000009537,0.0,1.0,0.0,True,True,140,5.5,2.0949993134
468,de61c72a-6207-4359-86ad-98a104756e8f,-14.9999995232,-2.75,27.0,0.0,1.0,0.0,True,True,140,5.5,2.0949997902
468,de61c72a-6207-4359-86ad-98a104756e8f,38.0,-2.75,27.0,0.0,1.0,0.0,True,True,140,5.5,2.0950012207
468,de61c72a-6207-4359-86ad-98a104756e8f,51.0,-2.75,-31.5000009537,0.0,1.0,0.0,True,True,140,5.5,2.0950012207
468,de61c72a-6207-4359-86ad-98a104756e8f,107.5,-2.75,31.5000009537,0.0,1.0,0.0,True,True,140,5.5,2.0950012207
468,de61c72a-6207-4359-86ad-98a104756e8f,107.5,-2.75,-31.5000009537,0.0,1.0,0.0,True,True,140,5.5,2.0950012207
469,eb0ceda3-7581-4198-a34a-ce5c06d59808,-1.445049252e-24,-1.445049252e-24,6.8499999046,2.064207341e-18,-9.635970528e-18,-1.0,True,True,232,4.3000001907,4.9000000954
470,72df69a1-d9b4-41db-a8dc-05592406b35f,-463.6399993896,21.2999992371,-114.3899993896,-1.0,0.0,0.0,True,False,76,1.3000183105,3.5
470,72df69a1-d9b4-41db-a8dc-05592406b35f,-459.4899902344,21.3000001907,-114.3899993896,-1.0,0.0,0.0,True,False,76,0.5,4.3000001907
470,72df69a1-d9b4-41db-a8dc-05592406b35f,-456.8565216064,21.3000001907,-114.3899993896,1.0,0.0,0.0,True,False,76,7.9669494629,1.4800004959
470,72df69a1-d9b4-41db-a8dc-05592406b35f,-453.2900085449,21.3000001907,-114.3899993896,1.0,0.0,0.0,True,False,76,0.299987793,3.5700006485
471,db80c767-493c-473d-8248-7a5fffe05a6d,0.0256222294,-0.0160866011,36.0407218933,0.0,0.0,1.0,True,True,0,0.8499984741,39.1623980255
472,1d51c18b-af2c-493c-9d5d-96f3af011b54,9.9999999762,-14.1100001154,3.3470000029,0.0,0.0,-1.0,True,True,176,0.3999998569,5.7500002466
472,1d51c18b-af2c-493c-9d5d-96f3af011b54,10.0000000435,-14.1100001938,3.3970000744,0.0,0.0,-1.0,True,True,176,0.5,10.5000001126
473,5c4443f1-d0b8-480a-a524-b402656858d6,-1.504632712e-24,-1.504632712e-24,22.5,0.0,0.0,1.0,True,True,208,5.0,10.0
473,5c4443f1-d0b8-480a-a524-b402656858d6,-1.083335568e-24,-1.083335568e-24,37.5,0.0,0.0,1.0,True,True,208,25.0,6.0
474,265a411f-56ac-4608-88ef-980487f610a1,544.8253526782,-9.7999999523,-13.7898969496,0.0,1.0,0.0,True,True,100,10.4000000954,6.7499960289
474,265a411f-56ac-4608-88ef-980487f610a1,544.8253526782,-9.7999999523,13.8101031816,0.0,1.0,0.0,True,True,100,10.4000000954,6.7499960515
474,265a411f-56ac-4608-88ef-980487f610a1,582.6502895074,-9.7999999523,10.8101031923,0.0,1.0,0.0,True,True,100,10.4000000954,6.7499982013
474,265a411f-56ac-4608-88ef-980487f610a1,582.6502895074,-9.7999999523,-10.7898969247,0.0,1.0,0.0,True,True,100,10.4000000954,6.7499980972
475,6a45b433-838d-490d-b12c-a23af0d8fbea,0.0,-93.0,0.0,0.0,-1.0,0.0,True,True,176,16.0,3.0
475,6a45b433-838d-490d-b12c-a23af0d8fbea,1.21875259e-24,-84.0,-1.21875259e-24,0.0,-1.0,0.0,True,True,176,2.0,9.0
475,6a45b433-838d-490d-b12c-a23af0d8fbea,2.949080282e-24,-65.0,-2.949080282e-24,0.0,-1.0,0.0,True,True,176,36.0,14.0
475,6a45b433-838d-490d-b12c-a23af0d8fbea,13.75,0.0,0.0,1.0,0.0,0.0,True,False,176,2.5,3.25
475,6a45b433-838d-490d-b12c-a23af0d8fbea,17.25,0.0,0.0,-1.0,0.0,0.0,True,False,176,2.5,3.25
475,6a45b433-838d-490d-b12c-a23af0d8fbea,18.5,0.0,0.0,1.0,0.0,0.0,True,False,176,3.0,1.6000000238
475,6a45b433-838d-490d-b12c-a23af0d8fbea,20.75,0.0,0.0,-1.0,0.0,0.0,True,False,176,2.5,3.25
475,6a45b433-838d-490d-b12c-a23af0d8fbea,24.25,0.0,0.0,1.0,0.0,0.0,True,False,176,2.5,3.25
475,6a45b433-838d-490d-b12c-a23af0d8fbea,27.75,0.0,0.0,-1.0,0.0,0.0,True,False,176,2.5,3.25
475,6a45b433-838d-490d-b12c-a23af0d8fbea,29.3500003815,0.0,0.0,-1.0,0.0,0.0,True,False,176,2.7000007629,2.75
475,6a45b433-838d-490d-b12c-a23af0d8fbea,43.0499992371,0.0,0.0,1.0,0.0,0.0,True,False,176,2.5,2.0
475,6a45b433-838d-490d-b12c-a23af0d8fbea,47.9499988556,0.0,0.0,1.0,0.0,0.0,True,False,176,5.2999992371,1.5
476,bbb0f2fb-695b-4bb4-808c-be317a72a312,56.500000056,26.2889995575,-39.4999996185,0.0,1.0,0.0,True,True,0,10.922000885,6.0960001477
477,d52ba98e-380d-4be6-b5e9-e0f81f76a8f4,-62.5000006277,-9.96e-08,3.3000000715,0.0,0.0,1.0,True,True,72,3.0000002384,4.9500004498
478,69c0c269-a4d1-426f-9f2f-c4d70f181a29,2.07e-08,-9.53e-08,155.5999985558,-3.64199e-05,2.95928e-05,-0.999999465,True,True,0,6.4032861068,34.9249999595
479,82ff95e6-5206-440a-bfd2-1f21d8eb37ff,0.0,-0.0250000004,0.0,0.0,-1.0,0.0,True,True,236,0.0500000007,2.7000000477
480,6a091104-2ce0-4991-bb70-d042e09156b3,5.9e-09,-6.82e-08,-10.5,0.0,0.0,-1.0,True,True,204,21.0,18.9500000947
481,822bba9c-4b94-4fdc-ae3c-a784ecd9fea5,31.4197998047,-5.2e-08,-5.2e-08,1.0,0.0,0.0,True,True,0,24.993598938,114.8715000307
482,21d83e8d-4833-4df2-9e90-afa269e241fc,7.372700685e-25,126.0500030518,-7.372700685e-25,0.0,1.0,0.0,True,True,192,3.5,7.0
483,05534f83-889d-4f7b-81e3-f7b0e12263fa,-4.61e-08,-4.61e-08,7.5,0.0,0.0,-1.0,True,True,0,15.0,49.8499998407
484,076e3353-1b08-443e-87cb-2fea143c9bad,-2.61e-08,0.0,5.5,0.0,0.0,-1.0,True,True,210,11.0,17.5000000154
484,076e3353-1b08-443e-87cb-2fea143c9bad,-2.61e-08,0.0,60.5,0.0,0.0,1.0,True,True,210,7.0,17.5000000154
485,3713e163-8303-44d1-8171-1324a12b3eef,3.0999999046,-3e-10,4.547e-07,1.0,0.0,0.0,True,True,0,1.0,5.4999998987
485,3713e163-8303-44d1-8171-1324a12b3eef,6.6499998569,-3e-10,1.36e-08,1.0,0.0,0.0,True,True,0,6.0999999046,3.9999999786
485,3713e163-8303-44d1-8171-1324a12b3eef,11.9000000954,5e-10,1.37e-08,-1.0,0.0,0.0,True,False,0,1.4000005722,3.9999999965
485,3713e163-8303-44d1-8171-1324a12b3eef,18.25,-2.3e-09,1.2922e-06,1.0,0.0,0.0,True,True,0,10.2999992371,2.6499997415
485,3713e163-8303-44d1-8171-1324a12b3eef,25.6499996185,-1.8e-09,1.1107e-06,1.0,0.0,0.0,True,True,0,4.5,2.5000004169
486,ddc69127-a634-42f0-8a1a-93df070a61d1,-2.437505215e-24,-2.437505215e-24,10.0,0.0,0.0,1.0,True,True,0,12.0,9.0
487,804a3f51-9da2-4301-84a8-cebf40b77a72,-0.4600000083,24.5096519721,-32.1159919902,-1.0,0.0,0.0,True,True,200,0.9200000167,8.1999999272
487,804a3f51-9da2-4301-84a8-cebf40b77a72,0.5899999738,24.5096520648,-32.1159920285,-1.0,0.0,0.0,True,True,200,1.1799999475,8.8799998822
487,804a3f51-9da2-4301-84a8-cebf40b77a72,0.5899999738,7.4222171648,-37.6758639579,-1.0,0.0,0.0,True,True,200,1.1799999475,8.0000000316
487,804a3f51-9da2-4301-84a8-cebf40b77a72,0.5899999738,-13.6707687887,-35.8841201701,-1.0,0.0,0.0,True,True,200,1.1799999475,7.9999999308
487,804a3f51-9da2-4301-84a8-cebf40b77a72,9.1800003052,7.4222170711,-37.675863266,1.0,0.0,0.0,True,True,200,1.0,6.2749999166
487,804a3f51-9da2-4301-84a8-cebf40b77a72,9.1800003052,-13.6707686812,-35.8841196408,1.0,0.0,0.0,True,True,200,1.0,6.2749998473
488,5cbe5aee-9795-4c49-8c04-d9f448d538e8,0.0,17.5,0.0,0.0,1.0,0.0,True,True,236,5.2000007629,3.0
488,5cbe5aee-9795-4c49-8c04-d9f448d538e8,0.0,6.5500000119,0.0,0.0,-1.0,0.0,True,True,236,11.8999999762,2.6500000954
489,93073f5e-37f0-4f9b-a12d-86b6aaf69909,-1.08333559e-24,-1.083335617e-24,-2.9249999523,0.0,0.0,1.0,True,True,0,5.8499999046,6.0
490,cef648ea-8c0a-40f2-b77f-ad7acb2e5205,-5.11e-08,-6.24e-08,34.5999984741,0.0,0.0,1.0,True,False,0,69.1999969482,10.4999999931
490,cef648ea-8c0a-40f2-b77f-ad7acb2e5205,-4.297381815e-24,-4.297381666e-24,75.75,1.592272745e-18,-6.392933203e-17,1.0,True,True,0,11.5,8.4499998093
491,65a1620a-eda0-476b-a944-1f2b70bb4d12,2e-10,12.8269998133,5.828e-07,0.0,-1.0,0.0,True,True,184,25.1459996104,5.2895497686
492,dfaefcbb-9267-4d95-8f6a-9982485619c2,-2.735e-07,-2.735e-07,-10.3249998093,0.0,0.0,1.0,True,True,232,1.0499992371,7.4999997569
493,79b1ce51-17b6-4190-9401-14a52ef94822,-53.0861087686,-30.6576258528,21.9710227256,0.9999986893,-3.99497e-05,7.21977e-05,True,False,269,28.4480624604,1.7275561152
494,6a8239a4-c0ca-4703-ab9d-c7bb495b509d,-1.177693327e-19,1.2699999809,1.862722152e-18,9.273451109e-20,-1.0,-1.46671313e-18,True,True,0,2.5399999619,15.2399999256
495,d21facc4-8a8d-41f8-a03d-6dafc7d542f0,50.0,-5.872163651e-23,7.125,7.599049366e-19,2.942076264e-18,-1.0,True,True,0,0.25,11.0
496,bbcd90dc-b00e-429d-aae5-87ef5499b84c,9.224738199e-25,2.1000000238,-9.224738113e-25,0.0,1.0,0.0,True,True,196,0.2000000477,7.8299999237
497,e6a1531f-8b04-4f90-9bf3-76a1bdf4b0db,1.132258206e-23,107.8864974976,-1.132258206e-23,0.0,1.0,0.0,True,True,184,63.3730010986,13.7159999432
498,f9f00190-d418-4fc6-afca-bf564899f23b,-57.5000600646,1.4998784954,32.9998111175,-0.0001425245,-0.9999916504,-0.0003538333,True,False,0,5.00204489,2.9998874247
498,f9f00190-d418-4fc6-afca-bf564899f23b,-23.9995858359,13.4997569095,-16.9992394309,-0.0004397707,0.0003060078,0.9999865078,True,False,0,6.0016928426,3.0003112185
498,f9f00190-d418-4fc6-afca-bf564899f23b,-13.0000042093,-2.9534989288,36.13672723,-0.0003990695,0.2588698956,-0.9659057891,True,False,0,4.0014113249,1.7499954259
498,f9f00190-d418-4fc6-afca-bf564899f23b,-13.0,13.4672284587,40.5366476248,4.3e-09,0.2588190484,-0.9659258254,True,False,0,4.0000036026,1.749999712
498,f9f00190-d418-4fc6-afca-bf564899f23b,-13.0,29.4178499176,7.5616939905,-3.55e-08,-0.9761870574,-0.2169304705,True,True,0,2.7500018215,2.7500003303
498,f9f00190-d418-4fc6-afca-bf564899f23b,0.0,26.380823633,21.2283127997,-9.59e-08,-0.9761870415,-0.2169305418,True,True,0,2.7500025925,2.7500005292
498,f9f00190-d418-4fc6-afca-bf564899f23b,13.0,13.4672284587,40.5366476248,4.3e-09,0.2588190484,-0.9659258254,True,False,0,4.0000036026,1.749999712
498,f9f00190-d418-4fc6-afca-bf564899f23b,13.0,29.4178499176,7.5616939905,-3.55e-08,-0.9761870574,-0.2169304705,True,True,0,2.7500018215,2.7500003303
498,f9f00190-d418-4fc6-afca-bf564899f23b,13.0000108491,-2.9535016596,36.136703759,-0.0001039262,0.2588900185,-0.9659060918,True,False,0,4.0004045863,1.7500005597
498,f9f00190-d418-4fc6-afca-bf564899f23b,23.9993045228,13.500127014,-16.9985736675,0.000705446,-0.0001726301,0.9999846853,True,False,0,6.0015038716,3.0005106526
498,f9f00190-d418-4fc6-afca-bf564899f23b,57.4999399354,1.4998784954,32.9998111175,-0.0001425245,-0.9999916504,-0.0003538333,True,False,0,5.00204489,2.9998874247
499,2917dca7-b3ce-4d1b-b1d4-2b41debf6dfd,2.938735925e-23,16.0,-2.938735912e-23,0.0,1.0,0.0,True,True,0,8.0,62.5000002751
500,c6c652b6-efbc-4c8e-bbf2-2162a444db91,-1.15247e-05,3.2561e-05,9.8580700677,-5.28947e-05,0.0001497417,0.9999662095,True,True,244,8.3207825726,15.4999999107
501,ee152cb8-2588-4758-bea2-d4b5b344232b,1.1734e-06,29.5000009487,1.3649e-06,-4.34025e-05,-0.9999997707,5.21195e-05,True,True,0,9.800425709,3.1303001175
502,d5b68777-c15f-485c-ae35-d57d10c75b40,1.5416e-06,-8.277e-07,0.2499999691,-2.00019e-05,0.000260035,0.9999966321,True,True,245,2.5015646768,2.9999999548
503,550c2451-0627-49a9-a19c-89e558782e37,2.497e-07,-33.5,-43.6749997549,0.0,-1.0,0.0,True,True,198,5.0,7.5000000024
504,eb19af7d-1464-4721-a92f-0f8466db79d8,96.9999997614,72.4999999366,-3.5,0.0,0.0,-1.0,True,True,146,3.0,4.374998896
504,eb19af7d-1464-4721-a92f-0f8466db79d8,149.9999994558,38.4999999538,-4.5,0.0,0.0,-1.0,True,True,146,1.0,1.9499991854
504,eb19af7d-1464-4721-a92f-0f8466db79d8,149.9999995629,73.999999936,-4.5,0.0,0.0,-1.0,True,True,146,1.0,1.9500001894
504,eb19af7d-1464-4721-a92f-0f8466db79d8,202.9999988072,72.4999999366,-3.5,0.0,0.0,-1.0,True,True,146,3.0,4.3749995983
505,f56e700b-b89b-4c9a-a66a-7e6e2c29fcfa,1.65885757e-24,2.5,-1.65885757e-24,0.0,-1.0,0.0,True,True,224,5.0,10.4999999506
506,ce333772-3535-4c01-b49a-7f9819bb7550,68.141551127,2.4999964156,43.2624378204,-1.25037e-05,1.85001e-05,-0.999999991,True,False,0,10.0000595852,1.2500009558
506,ce333772-3535-4c01-b49a-7f9819bb7550,68.1415551587,2.4999964881,13.2624363899,1.25249e-05,1.85315e-05,0.999999991,True,False,0,10.0000549113,1.2500006242
507,c9072a33-d1cd-4255-ba63-8ef965725352,0.0,29.8449993134,0.0,0.0,1.0,0.0,True,True,216,27.9399986267,2.0
507,c9072a33-d1cd-4255-ba63-8ef965725352,0.0,7.9375,0.0,0.0,1.0,0.0,True,True,216,15.875,3.0
508,a1e48b4e-30d1-4ad1-bd7d-fbc6887787de,-58.0000007032,103.0999995303,54.0,0.0,0.0,-1.0,True,True,0,12.0,12.7000003263
508,a1e48b4e-30d1-4ad1-bd7d-fbc6887787de,-58.0000004783,-12.8999999491,54.0,0.0,0.0,-1.0,True,True,0,12.0,12.7000002374
508,a1e48b4e-30d1-4ad1-bd7d-fbc6887787de,58.0000005497,-12.8999999491,54.0,0.0,0.0,-1.0,True,True,0,12.0,12.7000002312
508,a1e48b4e-30d1-4ad1-bd7d-fbc6887787de,58.0000007747,103.0999995302,54.0,0.0,0.0,-1.0,True,True,0,12.0,12.7000003201
509,7f5cd11e-4073-419d-b5c8-a646325ad6cc,21.5000013723,1.1151e-06,-0.0001387941,0.9999932893,0.0002860827,0.0003301124,True,True,0,17.0131005986,14.999999833
510,a3a4eb3d-fadc-49b4-a68c-120febf46627,3.009265602e-24,-37.75,-3.009265646e-24,0.0,-1.0,0.0,True,True,196,71.5,10.0
511,1e3ef093-191d-4bd0-a09c-ceca89f4e8bb,-3.178536785e-25,-3.178536785e-25,-33.5,1.095800129e-21,4.007452879e-20,-1.0,True,True,0,65.0,6.5
512,00eb65fe-b637-4e91-bc43-8445ba7b4af8,-96.1999998879,-30.4257359283,-43.5685691833,0.0,0.0,1.0,True,True,228,0.5,7.9999999811
513,10a77bae-9381-400f-9738-9b8f11d0964c,7.889e-07,-7e-10,-0.25,0.0,0.0,1.0,True,True,234,0.5,4.7500003972
514,991ab148-38c6-4766-80fb-c8ded6f30ec9,55.0000001292,31.4050006866,54.9999993509,0.0,1.0,0.0,True,True,104,8.1899986267,38.9999998045
515,ba7a370a-dc8b-43b6-89d3-3480fe97a13c,1.3999999619,6.12496e-05,3.74276e-05,0.9999948353,0.0001769989,0.0002816615,True,True,0,2.2019292499,2.8999998981
515,ba7a370a-dc8b-43b6-89d3-3480fe97a13c,5.4250001907,0.0,0.0,1.0,0.0,0.0,True,True,0,8.3500003815,0.75
516,3fbe034a-853c-4f00-9a8d-76097c69472d,-876.5030871603,-220.5379647507,4.0955780742,-3.49814e-05,-0.0001112841,0.9999999931,True,True,0,1.7996426433,3.7000007023
516,3fbe034a-853c-4f00-9a8d-76097c69472d,-745.0323123667,-215.4279066123,7.047610521,-2.67923e-05,-0.0001026187,0.9999999939,True,True,0,2.5002655243,2.8999983356
516,3fbe034a-853c-4f00-9a8d-76097c69472d,-745.0322306183,-215.4276370407,4.4989459847,-2.59374e-05,-0.0001069326,0.9999999937,True,True,0,2.5971259785,3.8999998877
517,116abf2f-b05a-4d69-a00f-205793c7c391,65.0,-8.0,6.8499999046,0.0,0.0,1.0,True,True,0,1.0,6.0
518,63ae5e84-04da-4665-a1e7-67d944d07389,2.9999999713,-52.5,62.9999993081,0.0,-1.0,0.0,True,False,180,18.0,1.4634104473
518,63ae5e84-04da-4665-a1e7-67d944d07389,3.0000000329,-52.5,12.9999999828,0.0,-1.0,0.0,True,False,180,18.0,1.4634102402
518,63ae5e84-04da-4665-a1e7-67d944d07389,3.0000000329,-50.5,112.9999999455,0.0,-1.0,0.0,True,False,180,18.0,1.4634102383
518,63ae5e84-04da-4665-a1e7-67d944d07389,59.9999999795,-52.5,62.9999993061,0.0,-1.0,0.0,True,False,180,18.0,1.4634104137
518,63ae5e84-04da-4665-a1e7-67d944d07389,60.0000000411,-50.5,112.9999999436,0.0,-1.0,0.0,True,False,180,18.0,1.4634102047
518,63ae5e84-04da-4665-a1e7-67d944d07389,60.0000000411,-52.5,12.9999999809,0.0,-1.0,0.0,True,False,180,18.0,1.4634102066
519,a64e880e-6c05-4b2e-9ebe-78ec430be6f0,-8.463559263e-25,-8.463559263e-25,12.5,0.0,0.0,-1.0,True,True,0,25.0,7.5
520,bfd6931d-bee2-45ab-a2f2-135009d40831,21.5633310926,9.1999998093,-40.7923393358,1.0913e-06,0.999999993,-7.7708e-06,True,True,0,10.0000329514,2.1000016531
520,bfd6931d-bee2-45ab-a2f2-135009d40831,79.9633364744,9.1999998093,-40.7923392866,-2.3625e-06,0.999999995,-1.2277e-05,True,True,0,10.0000525064,2.100002285
521,1712a1f8-8dd7-4d13-b5ef-e8dee93387ba,-13.3728159112,0.0250000004,9.1196135027,0.0,-1.0,0.0,True,True,0,0.0500000007,0.6705329293
521,1712a1f8-8dd7-4d13-b5ef-e8dee93387ba,2.36e-08,0.0250000004,-2.36e-08,0.0,-1.0,0.0,True,False,0,0.0500000007,22.3531347265
521,1712a1f8-8dd7-4d13-b5ef-e8dee93387ba,10.5001099338,0.0250000004,9.1196135215,0.0,-1.0,0.0,True,True,0,0.0500000007,0.6705240678
521,1712a1f8-8dd7-4d13-b5ef-e8dee93387ba,18.219858542,0.0250000004,3.1688071993,0.0,-1.0,0.0,True,True,0,0.0500000007,0.8054288813
522,3150879b-f87d-4c73-9a03-46aa2a60143d,35.1199684143,-1.083335626e-24,-1.083335626e-24,1.0,0.0,0.0,True,True,0,10.0,6.0
523,6342f938-07c4-4321-bb33-9c2ffe65b313,1433.8020021758,-68.000000045,384.8917042203,0.0097032931,-1.3e-09,0.9999529219,True,False,64,11.7500270631,2.9999969801
523,6342f938-07c4-4321-bb33-9c2ffe65b313,1433.8881144014,-68.0000000532,393.7662846668,0.0097024699,-8.357e-07,0.9999529299,True,False,64,6.0000288783,2.5000081318
523,6342f938-07c4-4321-bb33-9c2ffe65b313,1438.0000000795,-79.375,412.4999999574,0.0,1.0,0.0,True,False,64,11.75,3.000001349
523,6342f938-07c4-4321-bb33-9c2ffe65b313,1438.0000001776,-70.5,412.4999999049,0.0,1.0,0.0,True,False,64,6.0,2.4999851596
